,isin,name,country,industry,e19,e18,is_europe,e18avg,e18std,e18zscore,is_above_e18avg,trend
178,69351T106,PPL CORP,United States,Production of electricity nec,-1.141154616,-1.252685824,0,-0.8095136516829268,0.43597701989126864,-1.016503513023689,-1,-0.07272724420831785
180,92939U106,WEC ENERGY GROUP INC,United States,Production of electricity nec,-0.949665371,-1.128652361,0,-0.8095136516829268,0.43597701989126864,-0.7320080984925893,0,-0.4043997918305504
181,65339F101,NEXTERA ENERGY INC,United States,Production of electricity nec,-0.946769099,-0.8970074379999999,0,-0.8095136516829268,0.43597701989126864,-0.20068439923483547,0,-0.20067537540941013
182,25746U109,DOMINION ENERGY INC,United States,Production of electricity nec,-0.847405876,-0.763209115,0,-0.8095136516829268,0.43597701989126864,0.10620866369166657,0,-0.5474535465679637
183,65473P105,NISOURCE INC.,United States,Production of electricity nec,-0.619026567,-0.765372277,0,-0.8095136516829268,0.43597701989126864,0.10124702144607417,0,-0.08750536643535191
184,AU000000AGL7,AGL ENERGY LTD,Australia,Production of electricity nec,-1.4228617069999998,-1.366881624,0,-0.8095136516829268,0.43597701989126864,-1.2784342910001978,-1,0.07643445075918782
185,FR0010613471,SUEZ SA,France,Production of electricity nec,-1.323313998,-1.248965661,1,-0.8095136516829268,0.43597701989126864,-1.0079705793362026,-1,0.041172116772488956
186,MYL6742OO000,YTL POWER INTERNATIONAL BERHAD,Malaysia,Production of electricity nec,-1.231084848,-1.3485462540000002,0,-0.8095136516829268,0.43597701989126864,-1.2363784734606116,-1,0.07916025313556797
187,JP3845400005,HOKURIKU ELECTRIC POWER COMPANY,Japan,Production of electricity nec,-0.874645907,-1.056927379,0,-0.8095136516829268,0.43597701989126864,-0.5674925879780945,0,-0.16406049708860512
188,MYL4677OO000,YTL CORPORATION BERHAD,Malaysia,Production of electricity nec,-0.790757862,-0.873619439,0,-0.8095136516829268,0.43597701989126864,-0.1470393722427413,0,-0.0031771185293636007
189,JP3526600006,CHUBU ELECTRIC POWER CO INC,Japan,Production of electricity nec,-0.642693025,-0.731244688,0,-0.8095136516829268,0.43597701989126864,0.179525433937887,0,-0.0634099100461092
190,FR0010242511,ELECTRICITE DE FRANCE,France,Production of electricity nec,-0.633389257,-1.075940654,1,-0.8095136516829268,0.43597701989126864,-0.6111033154534599,0,0.09091307928460435
191,JP3850200001,HOKKAIDO ELECTRIC POWER COMPANY INCORPORATED,Japan,Production of electricity nec,-0.6224632920000001,-0.699202194,0,-0.8095136516829268,0.43597701989126864,0.2530212663741728,0,-0.3015769367371843
192,JP3350800003,SHIKOKU ELECTRIC POWER CO INC,Japan,Production of electricity nec,-0.597268951,-0.642701499,0,-0.8095136516829268,0.43597701989126864,0.38261684692585235,0,-0.36880484096075283
193,JP3605400005,TOHOKU ELECTRIC POWER CO INC,Japan,Production of electricity nec,-0.578739751,-0.638002828,0,-0.8095136516829268,0.43597701989126864,0.39339418331200365,0,-0.1674729685673636
194,JP3522200009,CHUGOKU ELECTRIC POWER CO INC,Japan,Production of electricity nec,-0.529578972,-0.998743682,0,-0.8095136516829268,0.43597701989126864,-0.43403670763258717,0,-0.16664698703419506
195,JP3228600007,KANSAI ELECTRIC POWER COMPANY  INCORPORATED (THE),Japan,Production of electricity nec,-0.447185279,-0.563971384,0,-0.8095136516829268,0.43597701989126864,0.5632000231208614,0,-0.3055893766489849
196,JP3246400000,KYUSHU ELECTRIC POWER CO INC,Japan,Production of electricity nec,-0.42706783,-0.607822572,0,-0.8095136516829268,0.43597701989126864,0.4626186025429228,0,-0.3529587295826034
198,FR0000124141,VEOLIA ENVIRONNEMENT SA,France,Production of electricity nec,-0.31376502300000003,-0.366965538,1,-0.8095136516829268,0.43597701989126864,1.0150721104366853,1,-0.12562212883752064
199,PTEDP0AM0009,EDP - ENERGIAS DE PORTUGAL S.A.,Portugal,Production of electricity nec,-0.287898313,-0.323622709,1,-0.8095136516829268,0.43597701989126864,1.1144875085482866,1,-0.6757646060725729
201,AT0000746409,VERBUND AG,Austria,Production of electricity nec,-0.161389878,-0.242894072,1,-0.8095136516829268,0.43597701989126864,1.2996546924061272,1,-0.3439762979144776
202,PTREL0AM0008,"REN - REDES ENERGETICAS NACIONAIS, SGPS, S.A.",Portugal,Production of electricity nec,-0.092372998,-0.100707974,1,-0.8095136516829268,0.43597701989126864,1.625786785412912,1,0.8265828966915549
204,443628102,HUDBAY MINERALS INC,Canada,Quarrying of sand and clay,-0.13281806,-0.08195971099999999,0,-0.438187712659091,0.5479488944073917,0.6501117262848986,0,-0.40390391365589023
205,878742204,TECK RESOURCES LIMITED,Canada,Quarrying of sand and clay,-0.103108355,-0.023621087,0,-0.438187712659091,0.5479488944073917,0.7565789983159762,0,-2.0847367751552524
206,54928Q108,LUCARA DIAMOND CORP,Canada,Quarrying of sand and clay,-0.13514873300000002,-0.129298776,0,-0.438187712659091,0.5479488944073917,0.5637185142843573,0,-0.011305685054538914
207,P22561156,CEMEX SAB DE CV,Mexico,Quarrying of sand and clay,-0.913640458,-0.962641187,0,-0.438187712659091,0.5479488944073917,-0.9571211470516917,-1,-0.0977170295981807
208,P37084101,GRUPO MEXICO S.A.B DE C.V.,Mexico,Quarrying of sand and clay,-0.402165757,-0.490646999,0,-0.438187712659091,0.5479488944073917,-0.0957375530388538,0,15.616970079076804
209,P55409141,INDUSTRIAS PENOLES S.A.B. DE CV,Mexico,Quarrying of sand and clay,-0.186782729,-0.16767146300000002,0,-0.438187712659091,0.5479488944073917,0.49368883196973157,0,-0.1796820910561078
212,ZAE000054045,AFRICAN RAINBOW MINERALS LIMITED,South Africa,Quarrying of sand and clay,-1.334392206,-0.849585528,0,-0.438187712659091,0.5479488944073917,-0.7507959584184158,0,-0.10052447748459332
213,AU000000S320,SOUTH32 LTD,Australia,Quarrying of sand and clay,-1.294922938,-0.955755355,0,-0.438187712659091,0.5479488944073917,-0.9445545882534536,-1,-0.3810057660011505
215,CH0012214059,LAFARGEHOLCIM LTD,Switzerland,Quarrying of sand and clay,-1.266835156,-1.384828239,0,-0.438187712659091,0.5479488944073917,-1.7276073298125794,-1,-0.2134233735652636
216,EST01PA00013,CEMEX LATAM HOLDING SA,Colombia,Quarrying of sand and clay,-1.123342247,-1.232221442,0,-0.438187712659091,0.5479488944073917,-1.4491018002685427,-1,0.36638656284992976
217,DE0006047004,HEIDELBERGCEMENT AG,Germany,Quarrying of sand and clay,-0.98733343,-1.064978095,1,-0.438187712659091,0.5479488944073917,-1.1438847468043252,-1,0.12185528397212038
218,COD38PA00046,CEMENTOS ARGOS S.A.,Colombia,Quarrying of sand and clay,-0.956771639,-0.980699634,0,-0.438187712659091,0.5479488944073917,-0.9900775909542391,-1,0.010012667038373845
220,AU000000ABC7,ADELAIDE BRIGHTON LIMITED,Australia,Quarrying of sand and clay,-0.69340958,-0.626298331,0,-0.438187712659091,0.5479488944073917,-0.343299567278717,0,-0.1796401964093046
221,TH0003010Z04,SIAM CEMENT PUBLIC COMPANY LIMITED (THE),Thailand,Quarrying of sand and clay,-0.66543714,-0.624689474,0,-0.438187712659091,0.5479488944073917,-0.3403634230207019,0,-0.21436873345853286
222,KR7003670007,POSCO CHEMICAL CO LTD,South Korea,Quarrying of sand and clay,-0.588613802,-0.581785874,0,-0.438187712659091,0.5479488944073917,-0.26206488014947243,0,-0.11262036457649689
223,AU000000ILU1,ILUKA RESOURCES LIMITED,Australia,Quarrying of sand and clay,-0.5018353,-0.391348389,0,-0.438187712659091,0.5479488944073917,0.08548119019338082,0,0.06555982730284936
224,ZAE000030912,NORTHAM PLATINUM LTD,South Africa,Quarrying of sand and clay,-0.447184021,-0.416703713,0,-0.438187712659091,0.5479488944073917,0.03920803541783955,0,-0.25313619824759637
225,IE0001827041,CRH PLC,Ireland,Quarrying of sand and clay,-0.437481204,-0.429512627,1,-0.438187712659091,0.5479488944073917,0.015831924742677254,0,0.3704077284078117
226,TW0001101004,TAIWAN CEMENT CORPORATION,Taiwan,Quarrying of sand and clay,-0.297286423,-0.29585627600000003,0,-0.438187712659091,0.5479488944073917,0.25975312316858096,0,-0.41677731908532833
227,VGG379591065,GEM DIAMONDS LIMITED,United Kingdom,Quarrying of sand and clay,-0.261101566,-0.231496371,1,-0.438187712659091,0.5479488944073917,0.37720915904507535,0,-0.21123697596395247
228,JP3407200009,OSAKA TITANIUM TECHNOLOGIES CO.LIMITED.,Japan,Quarrying of sand and clay,-0.248509962,-0.308430698,0,-0.438187712659091,0.5479488944073917,0.23680495751236727,0,0.07517739184161017
230,AU000000BHP4,BHP GROUP LTD,Australia,Quarrying of sand and clay,-0.213786443,-0.086100331,0,-0.438187712659091,0.5479488944073917,0.6425551456580172,0,-0.535564635151121
232,JP3903000002,MITSUBISHI MATERIALS CORPORATION,Japan,Quarrying of sand and clay,-0.209408158,-0.221836861,0,-0.438187712659091,0.5479488944073917,0.3948376461149266,0,-0.19024627396136026
233,AT0000831706,WIENERBERGER AG,Austria,Quarrying of sand and clay,-0.190918698,-0.194128194,1,-0.438187712659091,0.5479488944073917,0.44540562295146535,0,-0.051064348309873255
235,ZAE000083648,IMPALA PLATINUM HOLDINGS LIMITED,South Africa,Quarrying of sand and clay,-0.179796596,-0.17409914199999998,0,-0.438187712659091,0.5479488944073917,0.4819583967674642,0,-0.09501954834984037
236,GB00BH0P3Z91,BHP GROUP PLC,Australia,Quarrying of sand and clay,-0.175202863,-0.148900225,0,-0.438187712659091,0.5479488944073917,0.5279461106896771,0,-0.5749622576189541
237,FR0000120859,IMERYS SA,France,Quarrying of sand and clay,-0.167033461,-0.17739654,1,-0.438187712659091,0.5479488944073917,0.4759406859304597,0,0.07785697487378884
238,AU000000WSA9,WESTERN AREAS LTD,Australia,Quarrying of sand and clay,-0.165447009,-0.140516324,0,-0.438187712659091,0.5479488944073917,0.5432466270071108,0,0.23849530975937622
239,AU000000BLD2,BORAL LIMITED,Australia,Quarrying of sand and clay,-0.16375096,-0.189098029,0,-0.438187712659091,0.5479488944073917,0.454585612274083,0,-0.2312172275485343
240,GB00B1XZS820,ANGLO AMERICAN PLC,United Kingdom,Quarrying of sand and clay,-0.160542985,-0.211449071,1,-0.438187712659091,0.5479488944073917,0.4137952352368728,0,-0.3776308428071561
241,NL0000888691,AMG ADVANCED METALLURGICAL GROUP N.V.,Netherlands,Quarrying of sand and clay,-0.148257209,-0.115534212,1,-0.438187712659091,0.5479488944073917,0.5888386744680665,0,-0.3113018483160692
242,AU000000RIO1,RIO TINTO LIMITED,United Kingdom,Quarrying of sand and clay,-0.148007038,-0.132563178,1,-0.438187712659091,0.5479488944073917,0.5577610207419522,0,-0.236823271735732
243,GB0007188757,RIO TINTO PLC,United Kingdom,Quarrying of sand and clay,-0.144397243,-0.227573992,1,-0.438187712659091,0.5479488944073917,0.3843674525283427,0,-0.33585953261983365
244,JP3638600001,DOWA HOLDINGS COMPANY LIMITED,Japan,Quarrying of sand and clay,-0.141312761,-0.13310032900000002,0,-0.438187712659091,0.5479488944073917,0.556780726766579,0,0.04329144798947907
245,SE0012455673,BOLIDEN AB,Sweden,Quarrying of sand and clay,-0.069662313,-0.059990825,1,-0.438187712659091,0.5479488944073917,0.6902046733174122,0,-0.16791783574174984
246,JE00B4T3BW64,GLENCORE PLC,Switzerland,Quarrying of sand and clay,-0.011271128,-0.023855549,0,-0.438187712659091,0.5479488944073917,0.7561511080466591,0,-0.5749857760250638
248,617577101,MORGUARD CORP,Canada,Real estate activities (70),-0.013747373,-0.013872223,0,-0.07671923587671238,0.2291633001985098,0.2742455394134748,0,-0.7596436538809901
249,760759100,"REPUBLIC SERVICES, INC.",United States,Real estate activities (70),-0.430050762,-0.42019305,0,-0.07671923587671238,0.2291633001985098,-1.4988168429489268,-1,-0.20374556625141832
250,2.23E+106,COVANTA HOLDING CORPORATION,United States,Real estate activities (70),-0.86407743,-0.904008591,0,-0.07671923587671238,0.2291633001985098,-3.6100429449508655,-1,-0.16810620945492077
251,94106L109,"WASTE MANAGEMENT, INC.",United States,Real estate activities (70),-0.325022856,-0.350175546,0,-0.07671923587671238,0.2291633001985098,-1.1932814280751305,-1,-0.1291521339168872
255,HK0019000162,SWIRE PACIFIC LIMITED,Hong Kong,Real estate activities (70),-0.564392361,-0.118693689,0,-0.07671923587671238,0.2291633001985098,-0.18316394067866795,0,-0.8399213062008961
256,FR0000039109,SECHE ENVIRONNEMENT,France,Real estate activities (70),-0.36195045,-0.250588227,1,-0.07671923587671238,0.2291633001985098,-0.7587121976890533,0,-0.24810651438265943
260,AU000000CWY3,CLEANAWAY WASTE MANAGEMENT LTD,Australia,Real estate activities (70),-0.161380646,-0.193285876,0,-0.07671923587671238,0.2291633001985098,-0.5086619018940347,0,0.3344006557142682
262,GB00B0D5V538,RAVEN PROPERTY GROUP LTD,Guernsey,Real estate activities (70),-0.13552334800000002,-0.142345516,0,-0.07671923587671238,0.2291633001985098,-0.2863734291941148,0,-0.14742814662230158
264,GB0007995243,RENEWI PLC,United Kingdom,Real estate activities (70),-0.111782942,-0.116240536,1,-0.07671923587671238,0.2291633001985098,-0.1724591157879678,0,-0.407441478119202
265,JP3131430005,AEON MALL COMPANY LIMITED,Japan,Real estate activities (70),-0.10522644,-0.112359356,0,-0.07671923587671238,0.2291633001985098,-0.15552280881107408,0,-0.27438447030240626
267,TH0481B10Z00,CENTRAL PATTANA PUBLIC COMPANY LIMITED,Thailand,Real estate activities (70),-0.082540655,-0.086009719,0,-0.07671923587671238,0.2291633001985098,-0.04054088553987421,0,-0.1935574717069343
268,CLP763281068,PARQUE ARAUCO S.A.,Chile,Real estate activities (70),-0.077042205,-0.02132149,0,-0.07671923587671238,0.2291633001985098,0.24173916952987143,0,-0.6746666626791196
269,HK0010000088,HANG LUNG GROUP LIMITED,Hong Kong,Real estate activities (70),-0.074486287,-0.072745201,0,-0.07671923587671238,0.2291633001985098,0.017341497845728034,0,0.6085884654762975
270,HK0101000591,HANG LUNG PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-0.071321176,-0.077426207,0,-0.07671923587671238,0.2291633001985098,-0.003085010220551075,0,0.608216672023151
271,SG1J27887962,CAPITALAND LIMITED,Singapore,Real estate activities (70),-0.045907148,-0.048809845,0,-0.07671923587671238,0.2291633001985098,0.12178822199076478,0,-0.024781906895687073
273,FI4000369947,CITYCON OYJ,Finland,Real estate activities (70),-0.040328591,-0.046746164000000014,1,-0.07671923587671238,0.2291633001985098,0.13079350773334375,0,-0.35526402608218594
274,HK0004000045,WHARF HOLDINGS LTD,Hong Kong,Real estate activities (70),-0.035276762,-0.023801633,0,-0.07671923587671238,0.2291633001985098,0.23091656836357818,0,1.109248846993534
275,PHY0488F1004,AYALA LAND INC,Philippines,Real estate activities (70),-0.032209961,-0.029896764,0,-0.07671923587671238,0.2291633001985098,0.20431924237499202,0,-0.483753991302817
276,HK0014000126,HYSAN DEVELOPMENT COMPANY LIMITED,Hong Kong,Real estate activities (70),-0.029357485,-0.036652968,0,-0.07671923587671238,0.2291633001985098,0.17483719182786023,0,-0.09516349121102123
277,SG1R89002252,CITY DEVELOPMENTS LIMITED,Singapore,Real estate activities (70),-0.028510347,-0.024877066,0,-0.07671923587671238,0.2291633001985098,0.22622370087969912,0,-0.5598137042120852
279,BMG524401079,KERRY PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-0.021113148,-0.0156131,0,-0.07671923587671238,0.2291633001985098,0.26664887363631073,0,-0.5307007173833678
281,SE0000379190,CASTELLUM AB,Sweden,Real estate activities (70),-0.01997106,-0.024881684,1,-0.07671923587671238,0.2291633001985098,0.22620354931094444,0,1.5329883625817018
282,GB0007973794,SERCO GROUP PLC,United Kingdom,Real estate activities (70),-0.019469698,-0.022600446,1,-0.07671923587671238,0.2291633001985098,0.23615818863593196,0,0.12609683902882937
283,FI0009010854,LASSILA & TIKANOJA PUBLIC LIMITED COMPANY,Finland,Real estate activities (70),-0.018080347,-0.018170943,1,-0.07671923587671238,0.2291633001985098,0.255487212943764,0,-0.29647090252833386
284,CH0011108872,MOBIMO HOLDING AG,Switzerland,Real estate activities (70),-0.01724303,-0.016214968,0,-0.07671923587671238,0.2291633001985098,0.2640225019638892,0,-0.11089494974175047
285,GB00B082RF11,RENTOKIL INITIAL PLC,United Kingdom,Real estate activities (70),-0.017106414,-0.018637018,1,-0.07671923587671238,0.2291633001985098,0.2534534012488011,0,-0.20975402669092727
286,SE0000549412,KUNGSLEDEN AB,Sweden,Real estate activities (70),-0.016903533000000002,-0.018724675,1,-0.07671923587671238,0.2291633001985098,0.25307089235700186,0,-0.0758422653268606
287,GB00BF044593,CLS HOLDINGS PLC,United Kingdom,Real estate activities (70),-0.014808014,-0.023648116,1,-0.07671923587671238,0.2291633001985098,0.23158647056810666,0,0.8251978722285945
288,HK0016000132,SUN HUNG KAI PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-0.01253639,-0.011103412,0,-0.07671923587671238,0.2291633001985098,0.2863278012660557,0,-0.18334728693881483
289,AU000000LLC3,LENDLEASE GROUP,Australia,Real estate activities (70),-0.012487693,-0.012583182,0,-0.07671923587671238,0.2291633001985098,0.2798705282266198,0,0.06389752370716303
